pkts_per_sec,bytes_per_sec,avg_pkt_size,src_ip_count,label
9.563351351828937,937.2084324792357,98.0,2,0
9.571631776187472,938.0199140663722,98.0,2,0
9.574402542031924,938.2914491191286,98.0,2,0
9.56761662657796,937.6264294046401,98.0,2,0
9.56822730154741,937.6862755516462,98.0,2,0
9.547494407770985,935.6544519615566,98.0,2,0
9.542151995740772,935.1308955825956,98.0,2,0
9.545822168180102,935.4905724816499,98.0,2,0
9.564949304863037,937.3650318765776,98.0,2,0
9.55900318985438,936.7823126057292,98.0,2,0
9.557695791523344,936.6541875692877,98.0,2,0
9.56429179408068,937.3005958199067,98.0,2,0
9.562995667532906,937.1735754182249,98.0,2,0
9.54600050042316,935.5080490414697,98.0,2,0
9.566501425163418,937.5171396660149,98.0,2,0
9.545150992593031,935.424797274117,98.0,2,0
9.568817133876639,937.7440791199106,98.0,2,0
9.545642032222078,935.4729191577636,98.0,2,0
9.569368376773225,937.798100923776,98.0,2,0
9.566203688085068,937.4879614323368,98.0,2,0
9.556440916670583,936.5312098337171,98.0,2,0
9.55513421908913,936.4031534707348,98.0,2,0
9.570028405397506,937.8627837289556,98.0,2,0
9.9699065658795,977.050843456191,98.0,2,0
9.56178844613582,937.0552677213102,98.0,2,0
9.567309727043593,937.596353250272,98.0,2,0
9.559221956470118,936.8037517340716,98.0,2,0
9.554145249004232,936.3062344024147,98.0,2,0
9.55476372809244,936.366845353059,98.0,2,0
9.561915149188206,937.0676846204442,98.0,2,0
9.57126819524938,937.9842831344392,98.0,2,0
9.552728127497888,936.1673564947931,98.0,2,0
9.554328879965311,936.3242302366004,98.0,2,0
9.543235289739956,935.2370583945155,98.0,2,0
9.55822079536207,936.7056379454827,98.0,2,0
9.563590306583977,937.2318500452299,98.0,2,0
9.55456330307884,936.3472037017262,98.0,2,0
9.569714073036792,937.8319791576056,98.0,2,0
9.575586079973693,938.4074358374219,98.0,2,0
9.57508922252745,938.3587438076903,98.0,2,0
9.975177544815363,977.5673993919055,98.0,2,0
9.574960803965993,938.3461587886673,98.0,2,0
9.546177934038981,935.5254375358201,98.0,2,0
9.559575090515509,936.8383588705199,98.0,2,0
9.562430624538507,937.1182012047736,98.0,2,0
9.573638566367462,938.2165795040112,98.0,2,0
9.95721083651554,975.8066619785229,98.0,2,0
9.565117445838084,937.3815096921322,98.0,2,0
9.564297700824199,937.3011746807714,98.0,2,0
9.563718874634354,937.2444497141666,98.0,2,0
9.572462336884296,938.1013090146611,98.0,2,0
9.555932436852434,936.4813788115385,98.0,2,0
9.564299518285209,937.3013527919505,98.0,2,0
9.574180803521006,938.2697187450586,98.0,2,0
9.573095480227037,938.1633570622496,98.0,2,0
9.552879974213953,936.1822374729674,98.0,2,0
9.563603481242897,937.2331411618039,98.0,2,0
9.762380087529483,956.7132485778893,98.0,2,0
9.561464210605203,937.0234926393099,98.0,2,0
9.559669506094375,936.8476115972487,98.0,2,0
9.557838267416065,936.6681502067743,98.0,2,0
9.572310322123466,938.0864115680996,98.0,2,0
9.56638005529236,937.5052454186513,98.0,2,0
9.558991843311356,936.7812006445129,98.0,2,0
9.573822036883307,938.2345596145641,98.0,2,0
3.578428944098708,350.6860365216734,98.0,2,0
2375.902867666818,232838.48103134817,98.0,2,0
2475.7309656271996,242621.63463146557,98.0,2,0
1863.774279054516,182649.87934734256,98.0,2,0
2303.4133671625827,225734.50998193314,98.0,2,0
2810.809734496662,275459.35398067284,98.0,2,0
2723.048844800891,266858.7867904873,98.0,2,0
2686.0378555519483,263231.7098440909,98.0,2,0
2658.196249526449,260503.23245359198,98.0,2,0
2654.7878562451615,260169.20991202584,98.0,2,0
